title,doi,loadDate,openAccess,firstPage,lastPage,pii,publicationDate,sourceTitle,uri,authors,File Attachments
Novel triazine carbonyl polymer with large surface area and its polyethylimine functionalization for CO2 capture,10.1016/j.jiec.2021.12.036,2022-01-10T00:00:00.000Z,False,188,194,S1226086X21006985,2022-04-25,Journal of Industrial and Engineering Chemistry,https://www.sciencedirect.com/science/article/pii/S1226086X21006985?dgcid=api_sd_search-api-endpoint,"Seenu Ravi, Yujin Choi, Youn-Sang Bae",10_1016_j_jiec_2021_12_036_full_text.md
Biomethane upgrading to transportation fuel quality using spent coffee for carbon dioxide capture in pressure swing adsorption,10.1016/j.jece.2022.107169,2022-01-10T00:00:00.000Z,False,107169,107169,S2213343722000422,2022-04-30,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343722000422?dgcid=api_sd_search-api-endpoint,"Ammar Ali Abd, Mohd Roslee Othman, Zuchra Helwani",10_1016_j_jece_2022_107169_full_text.md
Densification and pelletization of porous boron nitride fibers for effective CO2 adsorption,10.1016/j.ceramint.2022.01.021,2022-01-05T00:00:00.000Z,False,11636,11643,S0272884222000219,2022-04-15,Ceramics International,https://www.sciencedirect.com/science/article/pii/S0272884222000219?dgcid=api_sd_search-api-endpoint,"Jian Gou, Chang Liu, Yang Huang",10_1016_j_ceramint_2022_01_021_full_text.md
4: Graphene oxide-based photocatalysts for CO2 reduction,10.1016/B978-0-12-824526-2.00004-0,2022-07-01T00:00:00.000Z,False,93,134,B9780128245262000040,2022-12-31,Graphene Oxide-Metal Oxide and other Graphene Oxide-Based Composites in Photocatalysis and Electrocatalysis,https://www.sciencedirect.com/science/article/pii/B9780128245262000040?dgcid=api_sd_search-api-endpoint,"Chuanbiao Bie, Liuyang Zhang, Jiaguo Yu",10_1016_B978-0-12-824526-2_00004-0_full_text.md
Chapter 3: CO2 capture by adsorption,10.1016/B978-0-323-89782-2.00012-0,2022-04-29T00:00:00.000Z,False,63,89,B9780323897822000120,2022-12-31,Emerging Carbon Capture Technologies,https://www.sciencedirect.com/science/article/pii/B9780323897822000120?dgcid=api_sd_search-api-endpoint,"Bahareh Sadeghalvad, Hamid Ebrahimi, Amirreza Azadmehr",10_1016_B978-0-323-89782-2_00012-0_full_text.md
Chapter 9: CO2 capture from the atmospheric air using nanomaterials,10.1016/B978-0-323-89782-2.00015-6,2022-04-29T00:00:00.000Z,False,257,278,B9780323897822000156,2022-12-31,Emerging Carbon Capture Technologies,https://www.sciencedirect.com/science/article/pii/B9780323897822000156?dgcid=api_sd_search-api-endpoint,Mohammed Al Hinaai,10_1016_B978-0-323-89782-2_00015-6_full_text.md
"Chapter 3: Adsorption models, surface reaction, and catalyst architectures",10.1016/B978-0-323-89845-4.00005-9,2022-01-14T00:00:00.000Z,False,63,99,B9780323898454000059,2022-12-31,Heterogeneous Catalysis,https://www.sciencedirect.com/science/article/pii/B9780323898454000059?dgcid=api_sd_search-api-endpoint,"Giovanni Palmisano, Samar Al Jitan, Corrado Garlisi",10_1016_B978-0-323-89845-4_00005-9_full_text.md
Adsorption of CO2 on ZSM-5 and Cu-MOF at room temperature and low pressure conditions for Carbon Capture and Storage (CCS) application,10.1016/j.matpr.2022.02.234,2022-02-23T00:00:00.000Z,False,1345,1355,S2214785322008677,2022-12-31,Materials Today: Proceedings,https://www.sciencedirect.com/science/article/pii/S2214785322008677?dgcid=api_sd_search-api-endpoint,"N. K. Daud, N. H. I. M. Najib",10_1016_j_matpr_2022_02_234_full_text.md
"Evaluation of pistachio shells as solid wastes to produce activated carbon for CO2 capture: Isotherm, response surface methodology (RSM) and artificial neural network (ANN) modeling",10.1016/j.crgsc.2022.100342,2022-10-27T00:00:00.000Z,True,100342,100342,S2666086522000844,2022-12-31,Current Research in Green and Sustainable Chemistry,https://www.sciencedirect.com/science/article/pii/S2666086522000844?dgcid=api_sd_search-api-endpoint,"Zohreh Khoshraftar, Ahad Ghaemi",10_1016_j_crgsc_2022_100342_full_text.md
Activated carbons synthesized from sucrose using porous clay heterostructures as template for CO2 adsorption,10.1016/j.scca.2022.100006,2022-10-29T00:00:00.000Z,True,100006,100006,S2772826922000062,2022-12-31,Sustainable Chemistry for Climate Action,https://www.sciencedirect.com/science/article/pii/S2772826922000062?dgcid=api_sd_search-api-endpoint,"J. A. Cecilia, E. Vilarrasa-García, E. Rodríguez-Castellón",10_1016_j_scca_2022_100006_full_text.md
"The impact of Direct Air Capture during the last two decades: A bibliometric analysis of the scientific research, part I",10.1016/j.scca.2022.100009,2022-11-15T00:00:00.000Z,True,100009,100009,S2772826922000086,2022-12-31,Sustainable Chemistry for Climate Action,https://www.sciencedirect.com/science/article/pii/S2772826922000086?dgcid=api_sd_search-api-endpoint,"Daniel Casaban, Sean Ritchie, Elena Tsalaporta",10_1016_j_scca_2022_100009_full_text.md
Grand canonical Monte Carlo (GCMC) study on adsorption performance of metal organic frameworks (MOFs) for carbon capture,10.1016/j.susmat.2021.e00383,2021-12-31T00:00:00.000Z,False,e00383,e00383,S221499372100138X,2022-07-31,Sustainable Materials and Technologies,https://www.sciencedirect.com/science/article/pii/S221499372100138X?dgcid=api_sd_search-api-endpoint,"Y. R. Tao, G. H. Zhang, H. J. Xu",10_1016_j_susmat_2021_e00383_full_text.md
Taming structure and modulating carbon dioxide (CO2) adsorption isosteric heat of nickel-based metal organic framework (MOF-74(Ni)) for remarkable CO2 capture,10.1016/j.jcis.2021.12.163,2021-12-29T00:00:00.000Z,False,132,145,S0021979721023079,2022-04-15,Journal of Colloid and Interface Science,https://www.sciencedirect.com/science/article/pii/S0021979721023079?dgcid=api_sd_search-api-endpoint,"Lei Lei, Yan Cheng, Chi He",10_1016_j_jcis_2021_12_163_full_text.md
Bacterial cellulose assisted synthesis of hierarchical pompon-like SAPO-34 for CO2 adsorption,10.1016/j.micromeso.2021.111664,2021-12-29T00:00:00.000Z,True,111664,111664,S1387181121007897,2022-01-31,Microporous and Mesoporous Materials,https://www.sciencedirect.com/science/article/pii/S1387181121007897?dgcid=api_sd_search-api-endpoint,"Jie Gong, Fei Tong, Lixiong Zhang",10_1016_j_micromeso_2021_111664_full_text.md
Facile preparation of N-doped porous carbon from chitosan and NaNH2 for CO2 adsorption and conversion,10.1016/j.cej.2021.134347,2021-12-28T00:00:00.000Z,False,134347,134347,S1385894721059192,2022-03-15,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894721059192?dgcid=api_sd_search-api-endpoint,"Chunliang Yang, Tianxiang Zhao, Qian Lin",10_1016_j_cej_2021_134347_full_text.md
Kinetics and mechanism analysis of CO2 adsorption on LiX@ZIF-8 with core shell structure,10.1016/j.powtec.2021.117090,2021-12-25T00:00:00.000Z,False,117090,117090,S0032591021011086,2022-02-28,Powder Technology,https://www.sciencedirect.com/science/article/pii/S0032591021011086?dgcid=api_sd_search-api-endpoint,"Fan Yang, Xuancan Zhu, Tianshu Ge",10_1016_j_powtec_2021_117090_full_text.md
From pomegranate peels waste to one-step alkaline carbonate activated carbons. Prospect as sustainable adsorbent for the renewable energy production,10.1016/j.jece.2021.107010,2021-12-15T00:00:00.000Z,True,107010,107010,S2213343721019874,2022-02-28,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343721019874?dgcid=api_sd_search-api-endpoint,"W. Saadi, S. Rodríguez-Sánchez, E. Fuente",10_1016_j_jece_2021_107010_full_text.md
Amine-functionalized nano-Al2O3 adsorbent for CO2 separation from biogas: Efficient CO2 uptake and high anti-urea stability,10.1016/j.jclepro.2021.130078,2021-12-13T00:00:00.000Z,False,130078,130078,S095965262104244X,2022-01-15,Journal of Cleaner Production,https://www.sciencedirect.com/science/article/pii/S095965262104244X?dgcid=api_sd_search-api-endpoint,"Xuehua Shen, Feng Yan, Zuotai Zhang",10_1016_j_jclepro_2021_130078_full_text.md
Copper nanoparticles decorated N-doped mesoporous carbon with bimodal pores for selective gas separation and energy storage applications,10.1016/j.cej.2021.134056,2021-12-09T00:00:00.000Z,False,134056,134056,S1385894721056308,2022-03-01,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894721056308?dgcid=api_sd_search-api-endpoint,"Kavitha Ramadass, Kripal S. Lakhi, Ajayan Vinu",10_1016_j_cej_2021_134056_full_text.md
Benzoguanamine based polyaminal carbon materials for CO2 capture application,10.1016/j.ccst.2021.100021,2021-12-05T00:00:00.000Z,True,100021,100021,S277265682100021X,2022-03-31,Carbon Capture Science & Technology,https://www.sciencedirect.com/science/article/pii/S277265682100021X?dgcid=api_sd_search-api-endpoint,"Marimuthu Senthilkumaran, Chokalingam Saravanan, Perumalsamy Ramasamy",10_1016_j_ccst_2021_100021_full_text.md
Dye adsorption of aluminium- and zirconium-based metal organic frameworks with azobenzene dicarboxylate linkers,10.1016/j.jenvman.2021.114166,2021-12-01T00:00:00.000Z,False,114166,114166,S0301479721022283,2022-02-15,Journal of Environmental Management,https://www.sciencedirect.com/science/article/pii/S0301479721022283?dgcid=api_sd_search-api-endpoint,"Refilwe Mogale, Kovo G. Akpomie, Ernst H. G. Langner",10_1016_j_jenvman_2021_114166_full_text.md
Balancing the CO2 adsorption properties and the regeneration energy consumption via the functional molecular engineering hierarchical pore-interface structure,10.1016/j.cej.2021.133877,2021-12-01T00:00:00.000Z,False,133877,133877,S1385894721054504,2022-03-01,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894721054504?dgcid=api_sd_search-api-endpoint,"Xuefei An, Kun Zhao, Dong Fu",10_1016_j_cej_2021_133877_full_text.md
High-surface-area porous carbons produced by the mild KOH activation of a chitosan hydrochar and their CO2 capture,10.1016/S1872-5805(21)60074-4,2021-12-24T00:00:00.000Z,False,1081,1090,S1872580521600744,2021-12-31,New Carbon Materials,https://www.sciencedirect.com/science/article/pii/S1872580521600744?dgcid=api_sd_search-api-endpoint,"Jing Wang, Shuang Chen, Jin-jun Cai",10_1016_S1872-5805_21_60074-4_full_text.md
Preparation of foamed and unfoamed geopolymer/NaX zeolite/activated carbon composites for CO2 adsorption,10.1016/j.jclepro.2021.129843,2021-11-27T00:00:00.000Z,False,129843,129843,S0959652621040178,2022-01-01,Journal of Cleaner Production,https://www.sciencedirect.com/science/article/pii/S0959652621040178?dgcid=api_sd_search-api-endpoint,"S. Candamano, A. Policicchio, R. G. Agostino",10_1016_j_jclepro_2021_129843_full_text.md
Scale synthesis of spherical porous porphyrinic organic polymers for efficient iodine capture and CO2 adsorption,10.1016/j.jssc.2021.122771,2021-11-26T00:00:00.000Z,False,122771,122771,S0022459621008161,2022-02-28,Journal of Solid State Chemistry,https://www.sciencedirect.com/science/article/pii/S0022459621008161?dgcid=api_sd_search-api-endpoint,"Linqi Jiang, Zixiang Yin, Aiguo Kong",10_1016_j_jssc_2021_122771_full_text.md
Effect of framework Si/Al ratio on the mechanism of CO2 adsorption on the small-pore zeolite gismondine,10.1016/j.cej.2021.133800,2021-11-26T00:00:00.000Z,False,133800,133800,S1385894721053742,2022-04-01,Chemical Engineering Journal,https://www.sciencedirect.com/science/article/pii/S1385894721053742?dgcid=api_sd_search-api-endpoint,"Hyun June Choi, Suk Bong Hong",10_1016_j_cej_2021_133800_full_text.md
Recent advances in developing engineered biochar for CO2 capture: An insight into the biochar modification approaches,10.1016/j.jece.2021.106869,2021-11-26T00:00:00.000Z,False,106869,106869,S2213343721018467,2021-12-31,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343721018467?dgcid=api_sd_search-api-endpoint,"Anis Natasha Shafawi, Abdul Rahman Mohamed, Maedeh Mohammadi",10_1016_j_jece_2021_106869_full_text.md
A novel Zn-based-MOF for efficient CO2 adsorption and conversion under mild conditions,10.1016/j.cattod.2021.11.025,2021-11-21T00:00:00.000Z,True,230,236,S0920586121005046,2022-05-01,Catalysis Today,https://www.sciencedirect.com/science/article/pii/S0920586121005046?dgcid=api_sd_search-api-endpoint,"Jesús Tapiador, Pedro Leo, Gisela Orcajo",10_1016_j_cattod_2021_11_025_full_text.md
Constructing highly porous carbon materials from porous organic polymers for superior CO2 adsorption and separation,10.1016/j.jcis.2021.11.091,2021-11-20T00:00:00.000Z,False,775,784,S0021979721019998,2022-03-31,Journal of Colloid and Interface Science,https://www.sciencedirect.com/science/article/pii/S0021979721019998?dgcid=api_sd_search-api-endpoint,"Jinghu Chen, Lingchang Jiang, Yangang Wang",10_1016_j_jcis_2021_11_091_full_text.md
Nanocast nitrogen-containing ordered mesoporous carbons from glucosamine for selective CO2 capture,10.1016/j.mtsust.2021.100089,2021-11-19T00:00:00.000Z,True,100089,100089,S2589234721000300,2022-03-31,Materials Today Sustainability,https://www.sciencedirect.com/science/article/pii/S2589234721000300?dgcid=api_sd_search-api-endpoint,"E. Maruccia, M. A. O. Lourenço, C. Gerbaldi",10_1016_j_mtsust_2021_100089_full_text.md
Physical and chemical properties of activated carbon synthesized from plant wastes and shungite for CO2 capture,10.1016/j.jece.2021.106798,2021-11-18T00:00:00.000Z,False,106798,106798,S2213343721017759,2021-12-31,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343721017759?dgcid=api_sd_search-api-endpoint,"K. K. Kishibayev, J. Serafin, J. Sreńscek-Nazzal",10_1016_j_jece_2021_106798_full_text.md
Water adsorption in ideal and defective UiO-66 structures,10.1016/j.micromeso.2021.111555,2021-11-17T00:00:00.000Z,True,111555,111555,S1387181121006818,2022-01-31,Microporous and Mesoporous Materials,https://www.sciencedirect.com/science/article/pii/S1387181121006818?dgcid=api_sd_search-api-endpoint,"Gabriela Jajko, Juan José Gutiérrez-Sevillano, Sofia Calero",10_1016_j_micromeso_2021_111555_full_text.md
Electric current-assisted synthesis of ZIF-8 with stoichiometric metal and ligand precursors for CO2 adsorption,10.1016/j.jpcs.2021.110485,2021-11-11T00:00:00.000Z,False,110485,110485,S0022369721005515,2022-02-28,Journal of Physics and Chemistry of Solids,https://www.sciencedirect.com/science/article/pii/S0022369721005515?dgcid=api_sd_search-api-endpoint,"Yichen Zhou, Jianhao Qiu, Jianfeng Yao",10_1016_j_jpcs_2021_110485_full_text.md
CO2 adsorption performance of nitrogen-doped porous carbon derived from licorice residue by hydrothermal treatment,10.1016/j.fuel.2021.122507,2021-11-10T00:00:00.000Z,False,122507,122507,S0016236121023772,2022-03-01,Fuel,https://www.sciencedirect.com/science/article/pii/S0016236121023772?dgcid=api_sd_search-api-endpoint,"Yabin Zhou, Peng Tan, Gang Chen",10_1016_j_fuel_2021_122507_full_text.md
Reduced graphene oxide -MnO2 nanocomposite for CO2 capture from flue gases at elevated temperatures,10.1016/j.scitotenv.2021.151522,2021-11-06T00:00:00.000Z,False,151522,151522,S0048969721066006,2022-04-10,Science of The Total Environment,https://www.sciencedirect.com/science/article/pii/S0048969721066006?dgcid=api_sd_search-api-endpoint,"Md. Osim Aquatar, Urvashi Bhatia, Reddithota J. Krupadam",10_1016_j_scitotenv_2021_151522_full_text.md
A review of recent progress on photocatalytic carbon dioxide reduction into sustainable energy products using carbon nitride,10.1016/j.cherd.2021.11.006,2021-11-06T00:00:00.000Z,False,304,320,S0263876221004676,2022-01-31,Chemical Engineering Research and Design,https://www.sciencedirect.com/science/article/pii/S0263876221004676?dgcid=api_sd_search-api-endpoint,"Rekha Pachaiappan, Saravanan Rajendran, Tuan K.A. Hoang",10_1016_j_cherd_2021_11_006_full_text.md
"Valorization of agricultural waste as a carbon materials for selective separation and storage of CO2, H2 and N2",10.1016/j.biombioe.2021.106297,2021-11-06T00:00:00.000Z,False,106297,106297,S0961953421003329,2021-12-31,Biomass and Bioenergy,https://www.sciencedirect.com/science/article/pii/S0961953421003329?dgcid=api_sd_search-api-endpoint,"N. Chouikhi, J. A. Cecilia, E. Rodríguez Castellón",10_1016_j_biombioe_2021_106297_full_text.md
CO2 adsorption capacities of amine-functionalized microporous silica nanoparticles,10.1016/j.reactfunctpolym.2021.105100,2021-11-06T00:00:00.000Z,False,105100,105100,S1381514821002923,2022-01-31,Reactive and Functional Polymers,https://www.sciencedirect.com/science/article/pii/S1381514821002923?dgcid=api_sd_search-api-endpoint,"Eduardo J. Cueto-Díaz, Fabián Suárez-García, Eva Mateo-Marti",10_1016_j_reactfunctpolym_2021_105100_full_text.md
Hierarchical porous composites derived from coal gasification fine slag for CO2 capture: Role of slag particles in the composites,10.1016/j.fuel.2021.122334,2021-11-03T00:00:00.000Z,False,122334,122334,S0016236121022079,2022-02-01,Fuel,https://www.sciencedirect.com/science/article/pii/S0016236121022079?dgcid=api_sd_search-api-endpoint,"Zekai Miao, Jie Xu, Jianjun Wu",10_1016_j_fuel_2021_122334_full_text.md
